City_ID,City,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed
278,Skibbereen,IE,2021-12-26 00:18:12,51.55,-9.2667,48.0,91,83,14.27
279,Husavik,IS,2021-12-26 00:18:12,66.0449,-17.3389,26.51,84,100,9.69
280,Son En Breugel,NL,2021-12-26 00:18:13,51.5173,5.5008,33.78,72,75,6.91
281,Swan River,CA,2021-12-26 00:18:13,52.1058,-101.2676,-7.71,64,89,6.91
282,Aklavik,CA,2021-12-26 00:18:14,68.2191,-135.0107,-13.97,93,14,9.51
283,Diego De Almagro,CL,2021-12-26 00:18:14,-26.3667,-70.05,72.91,42,52,7.43
284,Rio Grande,BR,2021-12-26 00:18:15,-32.035,-52.0986,71.89,82,62,16.08
285,Touros,BR,2021-12-26 00:18:15,-5.1989,-35.4608,83.3,83,99,7.99
286,Carballo,ES,2021-12-26 00:18:15,43.213,-8.691,54.82,90,100,6.15
287,Anuradhapura,LK,2021-12-26 00:18:16,8.3565,80.4173,66.31,92,16,3.98
288,San Pedro,PH,2021-12-26 00:18:16,14.35,121.0167,78.35,76,40,4.61
289,Conakry,GN,2021-12-26 00:17:02,9.538,-13.6773,76.35,68,61,7.05
290,Smithers,CA,2021-12-26 00:18:17,54.7804,-127.1743,-14.48,76,1,2.3
291,Peniche,PT,2021-12-26 00:18:17,39.3558,-9.3811,58.48,95,91,7.14
292,Viedma,AR,2021-12-26 00:18:18,-40.8135,-62.9967,73.85,38,0,12.1
293,Qaqortoq,GL,2021-12-26 00:18:18,60.7167,-46.0333,43.3,46,100,21.72
